key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
399,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Vous ne pouviez pas mieux tomber, <If(PlayerParameter(4))>Madame l'aventurière<Else/>Monsieur l'aventurier</If><Indent/>!","J'avais cuisiné quelques plats pour les offrir aux kami, mais des Namazu affamés ont tout gâché<Indent/>! Je vous en prie, aidez-moi à récupérer ces offrandes<Indent/>!","Aider la fillette<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merci de votre générosité<Indent/>! Vous pouvez ramasser mes offrandes par terre ou les arracher à ces vauriens de Namazu. Faites attention à vous<Indent/>!","","Vous avez mieux à faire, n'est-ce pas<Indent/>? Ce n'est pas grave, je demanderai à quelqu'un d'autre de m'aider...",""
400,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous pouvez ramasser mes offrandes par terre ou les arracher à ces vauriens de Namazu. Faites attention à vous<Indent/>!","","","","","","",""
401,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Avez-vous réussi à mettre la main sur mes offrandes<Indent/>? Montrez-moi ce que vous avez trouvé, s'il vous plaît.","","","","Super<Indent/>! Ce sont bien les plats que j'avais préparés pour les kami. Il me semble qu'il y en avait d'autres, donc si jamais vous avez encore un peu de temps pour m'aider...","","Il m'avait pourtant semblé reconnaître l'odeur des plats que j'ai cuisinés... Tant pis, j'ai dû me tromper.",""
402,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous avez déjà récupéré une bonne partie de mes offrandes, mais il en reste encore<Indent/>! Si jamais vous en trouvez d'autres, merci de me les amener.","","","","","","",""
403,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Oh, vous avez retrouvé d'autres offrandes<Indent/>? Merci de me les donner<Indent/>!","","","","<If(PlayerParameter(4))>Madame l'aventurière<Else/>Monsieur l'aventurier</If>, vous êtes vraiment <If(PlayerParameter(4))>géniale<Else/>génial</If><Indent/>! Je ne sais pas comment vous remercier.","","Quand je pense à ces vauriens de Namazu... Qu'est-ce qu'ils comptaient faire avec tout ça<Indent/>? Ils ont vraiment les yeux plus gros que le ventre<Indent/>!",""
404,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Attention<Indent/>!!! Ne vous approchez surtout pas<Indent/>!!!","Intervenir<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Éloignez-vous, je vous en prie<Indent/>! Je ne vais pas pouvoir le contenir longtemps...",""
405,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tiens donc, on ne voit pas beaucoup de voyageurs, par ici... Tu es <If(PlayerParameter(4))>venue<Else/>venu</If> visiter le temple dédié aux renards<Indent/>?","Depuis que les Impériaux ont interdit la pratique du culte, l'endroit est pratiquement à l'abandon. Je suis la seule à oser prier de temps en temps...","Il y a plusieurs siècles, un seigneur de la région qui avait été sauvé par des renards a construit ce temple en l'honneur de ces animaux. Depuis, ce sont eux qui protègent Yanxia et ses habitants.","","","","",""
406,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Ça s'est calmé... Mais les Buduga n'abandonnent pas si facilement. Ils vont revenir, j'en suis sûr...","Et s'ils m'attrapent... Brrr... S'il te plaît, reste avec moi jusqu'à ce que je sois rentré à Mol Iloh<Indent/>! Je ne veux pas, mais alors vraiment pas devenir un Buduga<Indent/>!","Escorter le berger Mol jusqu'à Mol Iloh<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","T-tu n'oserais pas me jeter en pâture aux Buduga, tout de même<Indent/>!?",""
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Un peu de con<SoftHyphen/>cen<SoftHyphen/>tra<SoftHyphen/>tion, enfin<Indent/>!","","","","","","",""
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Courage<Indent/>!","","","","","","",""
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tout sur l'offensive<Indent/>!","","","","","","",""
410,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Pour ceux qui habitent par ici, il y a pas meilleur point de pêche que cette rive. Cependant, les requins volants profitent parfois des puissants vents chargés d'embrun pour venir ici et s'offrir un festin. Ces jours-là, vaut mieux rester chez soi...","","","","","","",""
411,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"C-c'est le Fuchikari<Indent/>!  C'est rare, mais quand il y a de quoi sur la remplir son gigantesque estomac sur la plage, un énorme furet vient tout ravager ici<Indent/>! On l'appelle le Fuchikari<Indent/>! Entre les requins et lui, c'est vraiment pas le jour pour aller à la pêche<Indent/>!","","","","","","",""
412,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"C-c'est la première fois que j'en vois<Indent/>! Autrefois, ma grand-mère me racontait qu'il y avait des minobi plus gros que les autres qui s'attaquaient aux gens des fois<Indent/>! Elle appelait ça des tsurubebi<Indent/>! Je m'en souviens, elles donnaient les chocottes ses histoires<Indent/>!","","","","","","",""
413,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"La chasseuse que nous avons recueillie appartient aux Goro. Hélas, sa monture a disparu. J'imagine qu'il lui faudra un peu de temps pour s'en remettre, car les gens de cette tribu sont connus pour être in<SoftHyphen/>sé<SoftHyphen/>pa<SoftHyphen/>ra<SoftHyphen/>bles de leur cheval. Certains imbéciles appellent ce lien “mariage”, mais en réalité cela ressemble plus à une amitié indéfectible. La perte d'un si fidèle compagnon doit l'avoir affectée pro<SoftHyphen/>fon<SoftHyphen/>dé<SoftHyphen/>ment...","","","","","","",""
414,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"La chasseuse goro que nous avons secourue<Indent/>? Elle dort en ce moment.","","","","","","",""
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Alors, belle monture n'est-ce pas<Indent/>? Je suis sûr que cette chasseuse goro aimerait en faire la sienne, mais il n'est pas question que je la lui cède<Indent/>!","","","","","","",""
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Mes brebis se comportent bizarrement depuis qu'on est ici. J'ai l'impression qu'elles ont peur, mais je ne sais pas de quoi...","","","","","","",""
417,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nous autres Dataq sommes des nomades. Nous passons le plus clair de notre temps à voyager dans la steppe, au point que certains pensent que nous dormons sur nos chevaux au galop. C'est faux, bien sûr...","","","","","","",""
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"C'est peut-être sécurisant de dresser un camp et d'y vivre, mais il ne faut pas oublier que la steppe reste une terre sauvage et hostile. On n'est jamais à l'abri d'une attaque de bêtes sauvages.","En fin de compte, nous avons autant à craindre pour nos vies que celles de notre bétail.","","","","","",""
419,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tu viens de loin, n'est-ce pas<Indent/>? En tant que nomades, notre vie est faite presque entièrement de voyages... Et pourtant, ça ne nous a pas empêchés de nous rencontrer. Ça doit être le destin<Indent/>!","","","","","","",""
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Pour être honnête, je n'aime pas trop me battre. Les rares fois où je me sers de ma lance, c'est pour protéger mes gentilles petites brebis.","","","","","","",""
421,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"<If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))>Bonsoir<Else/>Bonjour</If><Else/><If(LessThan(PlayerParameter(11),17))>Bonjour<Else/>Bonsoir</If></If> <If(PlayerParameter(4))>étrangère<Else/>étranger</If>. C'est rare de croiser de nouveaux visages dans la steppe. Par conséquent, chaque rencontre est précieuse.","Tiens, pour fêter ta venue parmi nous, pourquoi ne m'aiderais-tu pas à traire mes brebis<Indent/>? Tu vas voir, c'est une activité saine et amusante<Indent/>!","Aider Altani à traire ses brebis<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Rapporte-moi autant de bidons de lait que tu pourras. Merci<Indent/>!","","Tu as peur de te salir les mains<Indent/>? Mes brebis sont propres, tu sais.",""
422,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Rapporte-moi autant de bidons de lait que tu pourras. Merci<Indent/>!","","","","Ah, merci bien<Indent/>! Tout ce lait, ça donne soif, pas vrai<Indent/>? Tu peux le boire tel quel, c'est délicieux. Moi, je préfère en faire de l'aïrag ou du fromage, c'est encore meilleur<Indent/>!","","Eh bien, tu veux garder le lait que tu as trait pour toi <If(PlayerParameter(4))>toute seule<Else/>tout seul</If><Indent/>? Remarque, je ne t'en voudrais pas<Indent/>; c'est tellement bon... Mais si tu me le donnes, je pourrai en faire de l'aïrag et des fromages plus délicieux les uns que les autres<Indent/>!",""
423,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Rapporte-moi autant de bidons de lait que tu pourras. Merci<Indent/>!","","","","Dis donc, c'est que tu te débrouilles bien<Indent/>! J'ai assez de lait pour fabriquer de l'aïrag pour toute la tribu, et il m'en manque juste un peu pour faire du fromage. Encore un petit effort<Indent/>!","","Eh bien, tu veux garder le lait que tu as trait pour toi <If(PlayerParameter(4))>toute seule<Else/>tout seul</If><Indent/>? Remarque, je ne t'en voudrais pas<Indent/>; c'est tellement bon... Mais si tu me le donnes, je pourrai en faire des fromages plus délicieux les uns que les autres<Indent/>!",""
424,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je n'ai pas besoin de t'expliquer comme traire une brebis, si<Indent/>? Vas-y en douceur, et ça sortira tout seul<Indent/>!","","","","","","",""
425,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je n'ai pas besoin de t'expliquer comme traire une brebis, si<Indent/>? Vas-y en douceur, et ça sortira tout seul<Indent/>!","","","","","","",""
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Bon, j'ai le sel et les épices. Je n'ai plus qu'à attendre qu'Anarba revienne de sa chasse les bras chargés de viande d'hainag, et je pourrai nous mitonner un bon petit khorkhog comme on les aime<Indent/>!","","","","","","",""
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Anarba m'a dit qu'il avait repéré un troupeau d'hainags sauvages. Il a aussitôt pris son arc pour aller chasser. Il avait l'air sûr de lui, mais je me demande s'il va s'en sortir tout seul...","","","","","","",""
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je devrais en profiter pour changer la corde de mon arc... Où ai-je mis mes tendons de rechange déjà...<Indent/>?","","","","","","",""
429,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ce cheval appartenait à quelqu'un, c'est certain. Il n'a pas peur de nous, et il porte même d'anciennes marques de harnais. Son maître doit s'inquiéter pour lui à l'heure qu'il est...","","","","","","",""
430,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"On se relaie pour monter la garde. Si tu veux nous donner un coup de main, tu es <If(PlayerParameter(4))>la bienvenue<Else/>le bienvenu</If>.","","","","","","",""
431,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je me demande pourquoi les Matangas nous haïssent à ce point... Con<SoftHyphen/>trai<SoftHyphen/>re<SoftHyphen/>ment aux gedans, ils ne nous chassent pas pour nous manger. J'ai l'impression que notre vue les insupporte, tout simplement...","","","","","","",""
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"D'après ce que j'ai compris, les Goro font passer leur cheval avant leur mari ou leur femme, qui n'est là que pour assurer la procréation. Ils poussent même le vice jusqu'à laisser le hasard décider de leur partenaire. Je me demande si Gurbesu est déjà prise...","","","","","","",""
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je crois que notre cher Anarba a le béguin pour Gurbesu... Comment je le sais<Indent/>? Allons, ça crève les yeux<Indent/>!","","","","","","",""
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tiens bon, ta blessure est presque guérie<Indent/>!","","","","","","",""
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Maudits Matangas... Qu'est-ce qu'ils nous veulent, à la fin<Indent/>!?","","","","","","",""
436,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Gah... Une des miennes s'est fait attaquer par des bêtes sauvages alors qu'elle allait puiser de l'eau. Je l'ai sauvée... mais je n'ai pas été à la hauteurrr pour me sauver moi-même...","Je sais que c'est me couvrirrr de ridicule que de demander ton aide après un tel échec, mais je tiens néanmoins à le faire<Indent/>! Offre-moi une occasion de leur faire payer<Indent/>!","Aider la Miqo'te à prendre sa revanche<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Puisqu'il en est ainsi,  je vais tenter d'assouvirrr ma vengeance seule. Rhalgr sera témoin de mes derniers instants<Indent/>!",""
437,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"J'ai transporté du poisson en grande quantité jusqu'ici pour qu'il soit cuisiné, mais les odeurs attirent les cisailleurs...","Nos ventes auront bonne mine s'ils devorent toute la marchandise...<Indent/>! Tu ne voudrais pas nous débarrasser de ces sales bêtes<Indent/>?","Chasser les monstres<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merci bien<Indent/>! Je compte sur toi<Indent/>!","","T-tu n'as pas idée de ce que ça nous a coûté pour faire venir tout ce poisson<Indent/>! Nos finances ne s'en remettront jamais<Indent/>!",""
438,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"On accueille pas mal de touristes pendant les festivités, et c'est plutôt une bonne chose, mais certains jettent leurs ordures n'importe où. Je suis sûr que Gegeruju ragerait de voir ça... On ne peut pas laisser les détritus gâcher le paysage<Indent/>!","Tu ne voudrais pas nous donner un petit coup de main et rendre à cette plage sa beauté d'origine<Indent/>?","Ramasser les détritus<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merveilleux<Indent/>! Fais attention en ramassant les ordures parce que leur odeur a attiré des colibris. Si tu en aperçois, n'hésite pas à les chasser d'ici.","","C'est bien dommage... Enfin bon, avec ou sans toi, il faudra bien que je trouve un moyen de nettoyer toutes ces ordures !",""
439,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Alors ces détritus, tu en as ramassé<Indent/>?","","","","Merci<Indent/>! Si tu en vois d'autres, n'hésite pas à les ramasser et à me les apporter<Indent/>!","","Si tu en as ramassé il vaut mieux me les donner, tu sais. Enfin tu peux aussi les jeter chez toi si tu préfères, mais je ne vois pas l'intérêt puisque tu peux le faire ici...",""
440,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"On a la chance de pouvoir profiter d'un endroit avec une vue sublime. Ce serait bien si nos semblables pouvaient garder une attitude acceptable...","","","","","","",""
441,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ne me dis pas que tu as rempli d'autres sacs de détritus<Indent/>?","","","","Merci<Indent/>! C'est grâce à toi si cette plage reste aussi belle qu'à notre arrivée.","","Si tu as ramassé des ordures il vaut mieux me les donner, tu sais. Enfin tu peux aussi les jeter chez toi si tu préfères, mais je ne vois pas l'intérêt puisque tu peux le faire ici...",""
442,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J'ai bien l'impression que la plage est par<SoftHyphen/>fai<SoftHyphen/>te<SoftHyphen/>ment propre maintenant, mais on ne sait jamais. Il reste peut-être des ordures, et certaines personnes se permettront peut-être d'en abandonner à nouveau. Si tu en vois, tu sais quoi faire...","","","","","","",""
443,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Tout aurait pu se passer à merveille... si seulement ces empêcheurs de faire du mochi en rond de chats n'avaient pas débarqué pour tout mettre sens dessus dessous<Indent/>!","Tu nous rendrais un grand service en t'approchant du mortier pour ramasser des mochi... Plus tu en récupèreras, mieux ce sera, mais fais attention à ne pas te faire aplatir comme une crêpe<Indent/>!","Aider cet homme ?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Pas de problème, je te comprends... Moi-même, quand je vois ces félins assoifés de sang, j'ai bien envie de prendre mes jambes à mon cou<Indent/>!",""
444,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Montre-moi tous ces bons mochi que tu as réussi à récupérer<Indent/>!","","","","Excellent, merci beaucoup<Indent/>! Évidemment, plus il y en aura, plus les gens seront contents... Tu veux bien aller en chercher un peu plus<Indent/>?","","Qu'est-ce qu'il y a<Indent/>? Tu veux tout garder pour toi tout<If(PlayerParameter(4))>e<Else/></If> seul<If(PlayerParameter(4))>e<Else/></If><Indent/>? Ta mère ne t'a donc jamais dit que la gourmandise était un vilain défaut<Indent/>?",""
445,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tu nous rendrais un grand service en t'approchant du mortier pour ramasser des mochi... Plus tu en récupèreras, mieux ce sera, mais fais attention à ne pas te faire aplatir comme une crêpe<Indent/>!","","","","","","",""
446,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu as déjà récupéré un sacré paquet de mochi, mais plus il y en aura, plus les gens seront contents... N'hésite pas à en ramener davantage si le cœur t'en dit.","","","","Merci, merci et encore merci<Indent/>! Cette fête de la transition s'annonce des plus gluantes, hé hé<Indent/>!","","Qu'est-ce qu'il y a<Indent/>? Tu veux tout garder pour toi tout<If(PlayerParameter(4))>e<Else/></If> seul<If(PlayerParameter(4))>e<Else/></If><Indent/>? Ta mère ne t'a donc jamais dit que la gourmandise était un vilain défaut<Indent/>?",""
447,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Grâce à toi, nous avons assez de mochi pour un régiment<Indent/>! Il va falloir préparer suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment d'eau pour tous ceux qui s'étoufferont avec<Indent/>!","","","","","","",""
448,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Oh, c'est toi. Les rumeurs t'intéressent aussi<Indent/>?","Enquêter sur les soldats de fer avec Noctis<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Ah bon, je croyais... Tant pis.",""
