key,0,1,2,3,4,5
7698,60,9,0,0,False,"La formation de l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>équipe JcJ<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a échoué.
Le problème peut éventuellement être résolu si tous les équipiers changent de zone."
7699,60,9,0,0,False,"L'intégration à l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>équipe JcJ<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a échoué.
Le problème peut éventuellement être résolu en changeant de zone."
7700,0,0,0,0,False,""
7701,60,9,0,0,False,"Impossible d'exécuter cette commande dans des conditions normales."
7702,60,9,0,0,False,"Impossible d'exécuter cette commande lorsque le personnage est inconscient."
7703,60,9,0,0,False,"Impossible d'exécuter cette commande durant une emote."
7704,60,9,0,0,False,"Impossible d'exécuter cette commande sur une monture."
7705,60,9,0,0,False,"Impossible d'exécuter cette commande durant une synthèse."
7706,60,9,0,0,False,"Impossible d'exécuter cette commande durant une récolte."
7707,60,9,0,0,False,"Impossible d'exécuter cette commande durant le sertissage d'une matéria."
7708,60,9,0,0,False,"Impossible d'exécuter cette commande avec une arme ou outil dégainé."
7709,60,9,0,0,False,"Impossible d'exécuter cette commande en transportant quelque chose."
7710,60,9,0,0,False,"Impossible d'exécuter cette commande sur une monture."
7711,60,9,0,0,False,"Impossible d'exécuter cette commande dans cette position."
7712,60,9,0,0,False,"Impossible d'exécuter cette commande en étant inscrit à une course de chocobos
ou pendant le déroulement de celle-ci. "
7713,60,9,0,0,False,"Impossible d'exécuter cette commande pendant un mini-jeu."
7714,60,9,0,0,False,"Impossible d'exécuter cette commande pendant une bataille de Choc des mascottes."
7715,60,9,0,0,False,"Impossible d'exécuter cette commande pendant un combat personnalisé."
7716,60,9,0,0,False,"Impossible d'exécuter cette commande pendant une interprétation."
7717,0,0,0,0,False,""
7718,0,0,0,0,False,""
7719,0,0,0,0,False,""
7720,0,0,0,0,False,""
7721,0,0,0,0,False,""
7722,0,0,0,0,False,""
7723,0,0,0,0,False,""
7724,0,0,0,0,False,""
7725,60,9,0,0,False,"Impossible d'exécuter cette commande pendant un événement."
7726,60,9,0,0,False,"Impossible d'exécuter cette commande durant un combat."
7727,60,9,0,0,False,"Impossible d'exécuter cette commande durant le lancement d'une action."
7728,60,9,0,0,False,"Un effet que vous avez reçu empêche d'effectuer cette action."
7729,60,9,0,0,False,"Un effet que vous avez reçu empêche d'effectuer cette action."
7730,60,9,0,0,False,"Impossible d'exécuter cette commande durant une scène."
7731,60,9,0,0,False,"Impossible d'exécuter cette commande durant un événement."
7732,60,9,0,0,False,"Impossible d'exécuter cette commande durant un événement."
7733,60,9,0,0,False,"Impossible d'exécuter cette commande durant un événement."
7734,60,9,0,0,False,"Impossible d'exécuter cette commande durant une mission."
7735,60,9,0,0,False,"Impossible d'exécuter cette commande durant un événement."
7736,60,9,0,0,False,"Impossible d'exécuter cette commande dans la zone d'af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ment."
7737,60,9,0,0,False,"Impossible d'exécuter cette commande durant un échange."
7738,60,9,0,0,False,"Impossible d'exécuter cette commande durant un événement."
7739,60,9,0,0,False,"Impossible d'exécuter cette commande. Un objet est en cours d'utilisation ou de traitement."
7740,60,9,0,0,False,"Impossible d'exécuter cette commande durant une synthèse."
7741,60,9,0,0,False,"Impossible d'exécuter cette commande durant la préparation d'une synthèse."
7742,60,9,0,0,False,"Impossible d'exécuter cette commande durant une récolte."
7743,60,9,0,0,False,"Impossible d'exécuter cette commande en pêchant."
7744,0,0,0,0,False,""
7745,60,9,0,0,False,"Impossible d'exécuter cette commande en changeant de zone."
7746,60,9,0,0,False,"Impossible d'exécuter cette commande en étant furti<If(PlayerParameter(4))>ve<Else/>f</If>."
7747,0,0,0,0,False,""
7748,60,9,0,0,False,"Impossible d'exécuter cette commande en sautant."
7749,60,9,0,0,False,"Impossible d'exécuter cette commande durant la course automatique."
7750,60,9,0,0,False,"Impossible d'exécuter cette commande durant un échange."
7751,60,9,0,0,False,"Impossible d'exécuter cette commande en changeant de zone."
7752,60,9,0,0,False,"Impossible d'exécuter cette commande à cause d'une erreur système."
7753,60,9,0,0,False,"Impossible d'exécuter cette commande en se déconnectant."
7754,60,9,0,0,False,"Impossible d'exécuter cette commande à cet endroit."
7755,60,9,0,0,False,"Impossible d'exécuter cette commande durant l'identification de l'outil de mission. "
7756,60,9,0,0,False,"Impossible d'exécuter cette commande durant cette mission."
7757,60,9,0,0,False,"Impossible d'exécuter cette commande ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment."
7758,60,9,0,0,False,"Impossible d'exécuter cette commande lorsque vous chevauchez votre monture."
7759,60,9,0,0,False,"Impossible d'exécuter cette commande durant la confirmation de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion."
7760,60,9,0,0,False,"Impossible d'exécuter cette commande durant la création de personnage."
7761,60,9,0,0,False,"Impossible d'exécuter cette commande en sautant."
7762,60,9,0,0,False,"Impossible d'exécuter cette commande lors d'une scène de JcJ."
7763,60,9,0,0,False,"Impossible d'exécuter cette commande du fait d'un effet que vous avez reçu."
7764,60,9,0,0,False,"Impossible d'exécuter cette commande lors d'une scène de déplacement."
7765,60,9,0,0,False,"Impossible d'exécuter cette commande lors d'une scène de transport."
7766,60,9,0,0,False,"Impossible d'exécuter cette commande lors d'un recrutement d'équipiers."
7767,60,9,0,0,False,"Impossible d'exécuter cette commande en utilisant une fonction du logement."
7768,60,9,0,0,False,"Impossible d'exécuter cette commande si vous n'avez pas votre apparence d'origine."
7769,60,9,0,0,False,"Impossible d'exécuter cette commande dans la version d'essai."
7770,60,9,0,0,False,"Impossible d'exécuter cette commande lors d'un déplacement."
7771,60,9,0,0,False,"Impossible d'exécuter cette commande lors d'une scène cinématique."
7772,60,9,0,0,False,"Impossible d'exécuter cette commande avec un des effets que vous avez reçus."
7773,60,9,0,0,False,"Impossible d'exécuter cette commande avec un des effets que vous avez reçus."
7774,0,0,0,0,False,""
7775,0,0,0,0,False,""
7776,60,9,0,0,False,"Impossible d'exécuter cette commande durant les préparatifs d'un duel de Triple Triade."
7777,60,9,0,0,False,"Impossible d'exécuter cette commande en vol."
7778,60,9,0,0,False,"Impossible d'exécuter cette commande durant un événement."
7779,60,9,0,0,False,"Impossible d'exécuter cette commande dans un donjon sans fond."
7780,60,9,0,0,False,"Impossible d'exécuter cette commande en nageant."
7781,60,9,0,0,False,"Impossible d'exécuter cette commande en plongée."
7782,60,9,0,0,False,"Impossible d'exécuter cette commande durant l'enregistrement à un duel de Triple Triade."
7783,60,9,0,0,False,"Impossible d'exécuter cette commande durant les préparatifs d'un duel de Triple Triade."
7784,60,9,0,0,False,"Impossible d'exécuter cette commande en étant dans une équipe inter-Monde ou une alliance."
7785,60,9,0,0,False,"Utilisation impossible maintenant."
7786,60,9,0,0,False,"Impossible d'exécuter cette commande en cours de visionnage de mission."
7787,60,9,0,0,False,"Impossible d'exécuter cette commande durant le lancement d'une action."
7788,60,9,0,0,False,"Impossible d'exécuter cette commande dans l'état actuel."
7789,60,9,0,0,False,"Impossible d'exécuter cette commande sous cette forme."
7790,60,9,0,0,False,"Impossible d'exécuter cette commande dans l'état actuel."
7791,60,9,0,0,False,"Impossible d'exécuter cette commande en étant enregistré pour participer à une mission."
7792,60,9,0,0,False,"Impossible d'exécuter cette commande lorsqu'une demande de voyage inter-Monde est en cours de traitement."
7793,60,9,0,0,False,"Impossible d'exécuter cette commande en attendant de voyager vers un autre Monde."
7794,60,9,0,0,False,"Impossible d'exécuter cette commande avec un accessoire de mode."
7795,60,9,0,0,False,"Impossible d'exécuter cette commande en cours d'instance."
7796,60,9,0,0,False,"Impossible d'exécuter cette commande pendant un recrutement limité à ce Monde."
7797,60,9,0,0,False,"Action impossible. Vous êtes déguisé<If(PlayerParameter(4))>e<Else/></If>."
7798,60,9,0,0,False,"Action impossible. Vous êtes en train de modifier un portrait."
7799,60,9,0,0,False,"Impossible d'exécuter cette commande en participant à une in<SoftHyphen/>ter<SoftHyphen/>ven<SoftHyphen/>tion mécanique en tant que pilote."
7800,60,9,0,0,False,"Impossible d'exécuter cette commande pour le moment."
7801,60,9,0,0,False,"Impossible d'exécuter cette commande en cours de mission."
7802,60,9,0,0,False,"Impossible d'exécuter cette commande lorsque l'édition d'un tableau stratégique est en cours."
7803,60,9,0,0,False,"Impossible d'exécuter cette commande pendant un partage de configuration."
7804,60,9,0,0,False,"Impossible d'exécuter cette commande pendant une synthèse."
7805,0,0,0,0,False,""
7806,0,0,0,0,False,""
7807,0,0,0,0,False,""
7808,0,0,0,0,False,""
7809,0,0,0,0,False,""
7810,0,0,0,0,False,""
7811,0,0,0,0,False,""
7812,0,0,0,0,False,""
7813,0,0,0,0,False,""
7814,0,0,0,0,False,""
7815,0,0,0,0,False,""
7816,0,0,0,0,False,""
7817,0,0,0,0,False,""
7818,0,0,0,0,False,""
7819,0,0,0,0,False,""
7820,0,0,0,0,False,""
7821,0,0,0,0,False,""
7822,0,0,0,0,False,""
7823,0,0,0,0,False,""
7824,0,0,0,0,False,""
7825,0,0,0,0,False,""
7826,0,0,0,0,False,""
7827,0,0,0,0,False,""
7828,0,0,0,0,False,""
7829,0,0,0,0,False,""
7830,0,0,0,0,False,""
7831,0,0,0,0,False,""
7832,0,0,0,0,False,""
7833,0,0,0,0,False,""
7834,0,0,0,0,False,""
7835,0,0,0,0,False,""
7836,0,0,0,0,False,""
7837,0,0,0,0,False,""
7838,0,0,0,0,False,""
7839,0,0,0,0,False,""
7840,0,0,0,0,False,""
7841,0,0,0,0,False,""
7842,0,0,0,0,False,""
7843,0,0,0,0,False,""
7844,0,0,0,0,False,""
7845,0,0,0,0,False,""
7846,0,0,0,0,False,""
7847,0,0,0,0,False,""
7848,0,0,0,0,False,""
7849,0,0,0,0,False,""
7850,0,0,0,0,False,""
7851,0,0,0,0,False,""
7852,0,0,0,0,False,""
7853,0,0,0,0,False,""
7854,0,0,0,0,False,""
7855,0,0,0,0,False,""
7856,0,0,0,0,False,""
7857,0,0,0,0,False,""
7858,0,0,0,0,False,""
7859,0,0,0,0,False,""
7860,0,0,0,0,False,""
7861,0,0,0,0,False,""
7862,0,0,0,0,False,""
7863,0,0,0,0,False,""
7864,0,0,0,0,False,""
7865,0,0,0,0,False,""
7866,0,0,0,0,False,""
7867,0,0,0,0,False,""
7868,0,0,0,0,False,""
7869,0,0,0,0,False,""
7870,0,0,0,0,False,""
7871,0,0,0,0,False,""
7872,0,0,0,0,False,""
7873,0,0,0,0,False,""
7874,0,0,0,0,False,""
7875,0,0,0,0,False,""
7876,0,0,0,0,False,""
7877,0,0,0,0,False,""
7878,0,0,0,0,False,""
7879,0,0,0,0,False,""
7880,0,0,0,0,False,""
7881,0,0,0,0,False,""
7882,0,0,0,0,False,""
7883,0,0,0,0,False,""
7884,0,0,0,0,False,""
7885,0,0,0,0,False,""
7886,0,0,0,0,False,""
7887,0,0,0,0,False,""
7888,0,0,0,0,False,""
7889,0,0,0,0,False,""
7890,0,0,0,0,False,""
7891,0,0,0,0,False,""
7892,0,0,0,0,False,""
7893,0,0,0,0,False,""
7894,0,0,0,0,False,""
7895,0,0,0,0,False,""
7896,0,0,0,0,False,""
7897,0,0,0,0,False,""
7898,0,0,0,0,False,""
7899,0,0,0,0,False,""
7900,57,513,0,0,False,"Veuillez attendre que tous les joueurs se présentent à la table."
7901,57,513,0,0,False,"同卓メンバーが揃わなかったためゲーム不成立として全員退出されます。"
7902,57,1025,0,0,False,"Vous jouez depuis plus de 80 minutes. La donne suivante sera la dernière."
7903,57,513,0,0,False,"Le temps imparti est écoulé."
7904,57,32,0,0,False,"Les paramètres ont été modifiés."
7905,57,32,0,0,False,"Les changements ont été annulés."
7906,60,8,0,0,False,"La cote est déjà réinitialisée."
7907,60,8,0,0,False,"Impossible de réinitialiser la cote en étant enregistré dans l'outil de mission."
7908,57,513,0,0,False,"La résolution étant inférieure à celle recommandée, la taille de la fenêtre a été réduite à 60%."
7909,57,32,0,0,False,"<Sheet(EmjVoiceNpc,IntegerParameter(1),27)/> vous accompagnera désormais lors de vos parties de mahjong domien."
7910,57,32,0,0,False,"<Sheet(EmjVoiceNpc,IntegerParameter(1),27)/> portera sa tenue “<Sheet(EmjCostumeData,IntegerParameter(2),0)/>” lors de vos parties de mahjong domien."
7911,0,0,0,0,False,""
7912,0,0,0,0,False,""
7913,0,0,0,0,False,""
7914,0,0,0,0,False,""
7915,0,0,0,0,False,""
7916,0,0,0,0,False,""
7917,0,0,0,0,False,""
7918,0,0,0,0,False,""
7919,0,0,0,0,False,""
7920,60,9,0,0,False,"Impossible de changer de zone durant la confirmation de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion."
7921,57,513,0,0,False,"Actions enregistrées dans le set <Highlight>StringParameter(1)</Highlight>."
7922,57,513,0,0,False,"Le set <Highlight>StringParameter(1)</Highlight> a été chargé."
7923,60,9,0,0,False,"Seul le chef d'équipe peut lancer un recrutement d'équipiers."
7924,60,9,0,0,False,"Vous êtes déjà en cours de recrutement."
7925,60,9,0,0,False,"Votre équipe ne compte pas le nombre de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants requis."
7926,60,9,0,0,False,"Vous n'êtes pas mage bleu."
7927,60,9,0,0,False,"Un ou plusieurs membres de votre équipe ne sont pas mages bleus."
7928,57,33,0,0,False,"Le nom du set a été modifié."
7929,0,0,0,0,False,""
7930,0,0,0,0,False,""
7931,60,9,0,0,False,"Impossible de régler une alerte 24 heures ou plus à l'avance."
7932,60,1,0,0,False,"Pour recevoir les assignats de récolteur, vous devez avoir préalablement terminé la quête “De nouvelles collections”."
7933,60,8,0,0,False,"Action impossible. Le bateau vient de se déplacer ou est sur le point de se déplacer."
7934,60,9,0,0,False,"Vous avez quitté l'Ambition avant la fin du précédent voyage et devez attendre avant d'être à nouveau accepté<If(PlayerParameter(4))>e<Else/></If> à bord."
7935,60,1,0,0,False,"Vous avez maintenant accès aux itinéraires de pêche en haute mer."
7936,0,0,0,0,False,""
7937,0,0,0,0,False,""
7938,0,0,0,0,False,""
7939,0,0,0,0,False,""
7940,0,0,0,0,False,""
7941,0,0,0,0,False,""
7942,0,0,0,0,False,""
7943,0,0,0,0,False,""
7944,0,0,0,0,False,""
7945,0,0,0,0,False,""
7946,0,0,0,0,False,""
7947,0,0,0,0,False,""
7948,0,0,0,0,False,""
7949,0,0,0,0,False,""
7950,0,0,0,0,False,""
7951,0,0,0,0,False,""
7952,60,9,0,0,False,"Opération impossible. Vous n'êtes pas le chef d'équipe."
7953,60,9,0,0,False,"Opération impossible. Tous les membres de l'équipe ne sont pas dans la même zone."
7954,60,9,0,0,False,"Opération impossible. Un recrutement est en cours."
7955,60,9,0,0,False,"Vous ne pouvez effectuer cette opération qu'au sein d'une équipe inter-Monde."
7956,60,9,0,0,False,"Opération impossible. Un enregistrement est en cours dans l'outil de mission."
7957,60,9,0,0,False,"Opération impossible dans la situation actuelle."
7958,57,33,0,0,False,"Le chef d'équipe a modifié le type d'équipe. L'équipe inter-Monde va devenir une équipe classique."
7959,60,9,0,0,False,"Le type d'équipe n'a pas pu être changé. Certains joueurs ont été exclus de l'équipe."
7960,60,9,0,0,False,"Action impossible après un tir."
7961,57,33,0,0,False,"Des monstres surpuissants sont à l'affût..."
7962,57,33,0,0,False,"Des monstres surpuissants vous assaillent<Indent/>!"
7963,60,9,0,0,False,"Action impossible pour le moment."
7964,60,9,0,0,False,"PM insuffisants."
7965,60,9,0,0,False,"Action impossible durant le tour des ennemis."
7966,57,33,0,0,False,"黄色い花が置かれている…"
7967,57,33,0,0,False,"白い花が置かれている…"
7968,57,32,0,0,False,"Toutes les vignettes ont été collées.
Apportez le carnet à Khloe Aliapoh pour obtenir votre récompense."
7969,60,8,0,0,False,"Action impossible. Soit aucune vignette n'a encore été collée, soit toutes les aventures ont été réussies."
7970,60,9,0,0,False,"Impossible d'obtenir la récompense. Votre inventaire est plein."
7971,60,9,0,0,False,"Impossible d'obtenir l'une des récompenses. Vous possédez déjà un exemplaire de cet objet unique."
7972,57,1,0,0,False,"Vous avez rendu <SheetFr(EventItem,2,IntegerParameter(1),1,1)/> à Khloe Aliapoh."
7973,60,8,0,0,False,"Action impossible. Vous n'avez pas assez de points de chance."
7974,60,8,0,0,False,"Action impossible. Les conditions pour obtenir ce coup de pouce ne sont pas remplies."
7975,57,33,0,0,False,"Un équipier ayant réussi cette mission pour la première fois, le nombre de points de chance dans le carnet de Khloe a augmenté. (<Value>IntegerParameter(1)</Value>/9)"
7976,57,33,0,0,False,"Vous avez réussi une aventure du carnet de Khloe. Vous pouvez y faire coller une vignette."
7977,60,8,0,0,False,"Impossible d'ouvrir le carnet. La date de validité est dépassée."
7978,57,33,0,0,False,"Vous avez réussi une aventure avec marque bonus. <Value>IntegerParameter(1)</Value> point<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If> de chance ont été ajouté<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If> au carnet de Khloe."
7979,60,8,0,0,False,"Action impossible. Toutes les vignettes ont déjà été collées."
7980,57,33,0,0,False,"L'équipement recommandé pour la classe ou le job “<Sheet(ClassJob,PlayerParameter(68),0)/>” a été appliqué."
7981,60,8,0,0,False,"Action impossible. L'arsenal est plein."
7982,60,8,0,0,False,"L'état d'un objet ayant changé, la fenêtre d'équipement recommandé s'est fermée."
7983,60,8,0,0,False,"L'équipement ayant été modifié, l'application a échoué."
7984,60,8,0,0,False,"Il n'y a pas de meilleur équipement pour la classe ou le job “<Sheet(ClassJob,PlayerParameter(68),0)/>” dans l'arsenal que celui déjà porté."
7985,60,8,0,0,False,"<If(Equal(IntegerParameter(1),0))>Une partie de l'équipement n'a pas pu être appliqué.<Else/>L'équipement n'a pas pu être changé.</If>"
7986,57,33,0,0,False,"Vous avez réussi une aventure du carnet de Khloe."
7987,57,33,0,0,False,"Votre volonté inflexible vous permet de dépasser vos limites<Indent/>!"
7988,60,9,0,0,False,"Impossible d'obtenir la récompense. Vous n'êtes ni combattant ni mage ou vous êtes dans un job restreint."
7989,0,0,0,0,False,""
7990,60,8,0,0,False,"Don impossible.
Vous ne pouvez pas posséder davantage de gils."
7991,60,8,0,0,False,"Vous ne pouvez donner que 10 types d'objet à la fois."
7992,57,1,0,0,False,"Vous avez donné <Value>IntegerParameter(2)</Value><Indent/><If(Equal(IntegerParameter(2),1))><SheetFr(Item,12,IntegerParameter(1),1,1)/><Else/><SheetFr(Item,12,IntegerParameter(1),2,1)/></If>."
7993,57,1,0,0,False,"Vous avez donné <Value>IntegerParameter(2)</Value><Indent/><If(Equal(IntegerParameter(2),1))><SheetFr(Item,12,IntegerParameter(1),1,1)/><Else/><SheetFr(Item,12,IntegerParameter(1),2,1)/></If>, et reçu <Format(IntegerParameter(3),FF05021D0103)/> <If(Equal(IntegerParameter(3),1))>gil<Else/>gils</If> en guise de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ments."
7994,0,8,0,0,False,"Affichage impossible durant une mission."
7995,60,8,0,0,False,"Accès impossible par l'outil de mission."
7996,60,8,0,0,False,"Accès impossible. Cette mission n'a pas été débloquée."
7997,57,17,0,0,False,"Conformément à votre progression actuelle dans l'épopée, vous avez reçu un carnet de Khloe (Heavensward)."
7998,0,0,0,0,False,""
7999,0,0,0,0,False,""
8000,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>exécutez<Else/>exécute</If> la danse mog pour <If(Equal(ObjectParameter(1),ObjectParameter(3)))>vous<Else/><If(PlayerParameter(8))><SheetFr(ObjStr,2,PlayerParameter(8),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(Equal(2,8))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(PlayerParameter(6))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(3)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(3)</Highlight></If></If></If></If></If>."
8001,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>exécutez<Else/>exécute</If> la danse mog."
8002,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous motivez<Else/>se motive</If> à la manière d'Haurchefant avec <If(Equal(ObjectParameter(1),ObjectParameter(3)))>vous<Else/><If(PlayerParameter(8))><SheetFr(ObjStr,2,PlayerParameter(8),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(Equal(2,8))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(PlayerParameter(6))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(3)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(3)</Highlight></If></If></If></If></If>."
8003,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous motivez<Else/>se motive</If> à la manière d'Haurchefant."
8004,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>effectuez<Else/>effectue</If> des étirements orientaux devant <If(Equal(ObjectParameter(1),ObjectParameter(3)))>vous<Else/><If(PlayerParameter(8))><SheetFr(ObjStr,2,PlayerParameter(8),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(Equal(2,8))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(PlayerParameter(6))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(3)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(3)</Highlight></If></If></If></If></If>."
8005,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>effectuez<Else/>effectue</If> des étirements orientaux."
8006,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>exécutez<Else/>exécute</If> une danse orientale pour <If(Equal(ObjectParameter(1),ObjectParameter(3)))>vous<Else/><If(PlayerParameter(8))><SheetFr(ObjStr,2,PlayerParameter(8),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(Equal(2,8))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(PlayerParameter(6))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(3)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(3)</Highlight></If></If></If></If></If>."
8007,29,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>exécutez<Else/>exécute</If> une danse orientale."
