key,0,1,2,3,4,5
93,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> arraché un semis (pot de fleurs).",16,0,0,6,13
94,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> transféré la maison vers le terrain <Value>IntegerParameter(2)</Value>-<Value>IntegerParameter(3)</Value> de <Sheet(PlaceName,IntegerParameter(1),0)/>.",4,7,0,5,11
95,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> enregistré le sous-marin de compagnie n°<Value>IntegerParameter(1)</Value> <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>.",16,15,1,9,14
96,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> renommé le sous-marin de compagnie n°<Value>IntegerParameter(1)</Value> “<Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>”.",16,15,1,9,14
97,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> démonté le sous-marin de compagnie n°<Value>IntegerParameter(1)</Value> (<Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>).",16,15,1,9,14
98,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> expédié le sous-marin de compagnie <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>.",16,15,0,9,14
99,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> rappelé le sous-marin de compagnie <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>.",16,15,0,9,14
100,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> finalisé l'expédition d'exploration du sous-marin <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>.",16,15,0,9,14
101,"Le sous-marin <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> a atteint le rang <Value>IntegerParameter(1)</Value>.",16,15,1,9,14
102,"Grâce aux résultats de <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis>, la compagnie libre a le droit d'enregistrer un <Value>IntegerParameter(1)</Value>ème sous-marin<Indent/>!",16,15,1,9,14
103,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> supprimé le message de <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",16,23,0,5,11
104,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> modifié les paramètres du livre de cor<SoftHyphen/>res<SoftHyphen/>pon<SoftHyphen/>dance.",16,0,0,5,11
105,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> indiqué des attraits pour <If(Equal(ObjectParameter(1),ObjectParameter(2)))>votre<Else/>son</If> logement.",16,0,0,5,11
106,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> modifié l'agencement des éléments d'intérieur de <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",16,15,0,5,11
107,"",0,0,0,0,0
