key,0,1,2,3,4,5,6,7,8,9,10,11
434,2,1,2,0,0,"/shrug","","/schulter, /shrug
VERWENDUNG:
/schulter [Unterbefehl]
→ Du zuckst die Schultern.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/schulter","",293,0
435,2,1,2,0,0,"/rally","","/aufmunter, /munt, /rally
VERWENDUNG:
/aufmunter [Unterbefehl]
→ Du munterst jemanden auf.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/aufmunter","/munt",293,0
436,2,1,2,0,0,"/soothe","","/ruhig, /soothe
VERWENDUNG:
/ruhig [Unterbefehl]
→ Du besänftigst jemanden.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/ruhig","",293,0
437,2,1,2,0,0,"/stagger","","/torkel, /stagger
VERWENDUNG:
/torkel [Unterbefehl]
→ Du torkelst einen Augenblick.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/torkel","",293,0
438,2,1,2,0,0,"/stretch","","/streck, /stretch
VERWENDUNG:
/streck [Unterbefehl]
→ Du streckst dich.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/streck","",293,0
439,2,1,2,0,0,"/sulk","","/schmoll, /sulk
VERWENDUNG:
/schmoll [Unterbefehl]
→ Du bist beleidigt.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/schmoll","",293,0
440,2,1,2,0,0,"/think","","/denk, /think
VERWENDUNG:
/denk [Unterbefehl]
→ Du hältst kurz inne und denkst nach.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/denk","",293,0
441,2,1,2,0,0,"/upset","","/natoll, /upset
VERWENDUNG:
/natoll [Unterbefehl]
→ Du bist sichtlich enttäuscht.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/natoll","",293,0
442,2,1,2,0,0,"/welcome","","/willkommen, /willk, /welcome
VERWENDUNG:
/willkommen [Unterbefehl]
→ Du machst eine einladende Geste.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/willkommen","/willk",293,0
443,2,1,2,0,0,"/yes","","/ja, /yes
VERWENDUNG:
/ja [Unterbefehl]
→ Du nickst zustimmend.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/ja","",293,0
444,2,1,2,0,0,"/thumbsup","","/daumen, /jawohl, /thumbsup
VERWENDUNG:
/daumen [Unterbefehl]
→ Du stimmst voll und ganz zu.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/daumen","/jawohl",293,0
445,2,1,2,0,0,"/examineself","","/selbst, /examineself
VERWENDUNG:
/selbst [Unterbefehl]
→ Du blickst dich an und präsentierst dich.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","/selbst","",293,0
446,2,1,2,0,0,"/pose","","/pose
VERWENDUNG:
/pose [Unterbefehl]
→ Du nimmst eine Pose ein.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.","","",293,0
447,2,1,2,0,0,"/blowkiss","","/kusshand, /kuss, /blowkiss
VERWENDUNG:
/kusshand [Unterbefehl]
→ Du wirfst jemandem einen Kuss zu.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/kusshand","/kuss",293,0
448,2,1,2,0,0,"/grovel","","/demut, /grovel
VERWENDUNG:
/demut [Unterbefehl]
→ Du sinkst demütig auf die Knie.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/demut","",293,0
449,2,1,2,0,0,"/happy","","/juhu, /happy
VERWENDUNG:
/juhu [Unterbefehl]
→ Du verleihst deiner unbändigen Freude Ausdruck.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/juhu","",293,0
450,2,1,2,0,0,"/disappointed","","/allesaus, /disappointed
VERWENDUNG:
/allesaus [Unterbefehl]
→ Du bist am Boden zerstört.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/allesaus","",293,0
451,1,0,0,0,0,"/lounge","/sit","/sitz, /sit, /lounge
→ Wechselt zwischen Sitzen und Stehen. Manche Emotes sind im Sitzen anders als im Stehen. Man kann sich auch auf Stühle setzen.","/sitz","/lounge",37,0
452,0,0,0,0,0,"","","","","",0,0
453,1,0,0,0,0,"/groundsit","","/bodensitz, /groundsit
→ Lässt deinen Charakter auf dem Boden Platz nehmen. Wenn er bereits sitzt, steht er auf. Manche Emotes sind beim Sitzen auf dem Boden anders als im Stehen.","/bodensitz","",37,0
454,0,0,0,0,0,"","","","","",0,0
455,2,1,2,0,0,"/airquotes","","/sogenannt, /sog, /airquotes
→ Signalisiert mit den Fingern Anführungszeichen, um Ironie, Betonung usw. auszudrücken. Es wird kein Text zur Bewegung angezeigt. ","/sogenannt","/sog",293,0
456,2,1,2,0,0,"/gcsalute","","/gsalut, /gcsalute
VERWENDUNG:
/gsalut [Unterbefehl]
→ Du führst den typischen Salut des Mahlstroms aus.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/gsalut","",293,0
457,2,1,2,0,0,"/gcsalute","","/gsalut, /gcsalute
VERWENDUNG:
/gsalut [Unterbefehl]
 → Du führst den typischen Salut der Bruderschaft der Morgenviper aus.
 >>Unterbefehl:
 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) Führt nur die Bewegung aus. 
Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/gsalut","",293,0
458,2,1,2,0,0,"/gcsalute","","/gsalut, /gcsalute
VERWENDUNG:
/gsalut [Unterbefehl]
→ Du führst den typischen Salut der Legion der Unsterblichen aus.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/gsalut","",293,0
459,2,1,2,0,0,"/pray","","/beten, /pray
VERWENDUNG:
/beten [Unterbefehl]
→ Du betest.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/beten","",293,0
460,2,1,2,0,0,"/imperialsalute","","/garsalut, /imperialsalute
VERWENDUNG:
/garsalut [Unterbefehl]
→ Du führst den typischen Salut der Soldaten des Garleischen Kaiserreichs aus.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/garsalut","",293,0
461,2,1,2,0,0,"/visor","","/visier, /visor
→ Du öffnest/schließt dein Helmvisier bzw. schaltest Leuchteffekte deiner Ausrüstung am Kopf an/aus. Es wird kein Text zur Bewegung angezeigt.","/visier","",301,0
462,0,0,0,0,0,"","","","","",0,0
463,2,1,2,0,0,"/megaflare","","/megaflare, /mega
VERWENDUNG:
/megaflare [Unterbefehl]
→ Du schleuderst ein Megaflare in die Gegend. Es zeigt keine Wirkung.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ","/megaflare","/mega",293,0
464,2,1,2,0,0,"/crimsonlotus","","/purpurlotos, /purpur
VERWENDUNG:
/purpurlotos [Unterbefehl]
→ Du führst eine Kampfkunstchoreographie aus dem Fernen Osten auf.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ","/purpurlotos","/purpur",293,0
465,2,1,2,0,0,"/charmed","","/betört, /charmed
VERWENDUNG:
/betört [Unterbefehl]
→ Du verfällst einer lockenden Umarmung.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ","/betört","",293,0
466,2,1,2,0,0,"/cheeronblue","/cheerob","/anwippblau, /wippblau, /cheerob
VERWENDUNG:
/anwippblau [Unterbefehl]
→ Du feuerst wippend mit blau schimmernden Leuchtstäben an.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ","/anwippblau","/wippblau",293,0
467,2,1,2,0,0,"/cheerwaveyellow","/cheerwy","/anschwenkgelb, /schwenkgelb, /cheerwy
VERWENDUNG:
/anschwenkgelb [Unterbefehl]
→ Du feuerst schwenkend mit gelb schimmernden Leuchtstäben an.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ","/anschwenkgelb","/schwenkgelb",293,0
468,2,1,2,0,0,"/cheerjumpred","/cheerjr","/anhüpfrot, /hüpfrot, /cheerjr
VERWENDUNG:
/anhüpfrot [Unterbefehl]
→ Du feuerst hüpfend mit rot schimmernden Leuchtstäben an.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ","/anhüpfrot","/hüpfrot",293,0
469,2,1,2,0,0,"/straightface","/straight","/neutral, /straightface, /straight
VERWENDUNG:
/neutral [Unterbefehl]
→ Du kehrst zu einem normalen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)   Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/neutral","",293,0
470,2,1,2,0,0,"/smile","","/lächel, /smile
VERWENDUNG:
/lächel [Unterbefehl]
→ Du lächelst.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/lächel","",293,0
471,2,1,2,0,0,"/grin","","/grins, /grin
VERWENDUNG:
/grins [Unterbefehl]
→ Du grinst.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/grins","",293,0
472,2,1,2,0,0,"/smirk","","/zuversicht, /smirk
VERWENDUNG:
/zuversicht [Unterbefehl]
→ Du schaust zuversichtlich.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/zuversicht","",293,0
473,2,1,2,0,0,"/taunt","","/siegessicher, /taunt
VERWENDUNG:
/siegessicher [Unterbefehl]
→ Du schaust siegessicher.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/siegessicher","",293,0
474,2,1,2,0,0,"/shuteyes","/shut","/augenzu, /shuteyes, /shut
VERWENDUNG:
/augenzu [Unterbefehl]
→ Du schließt die Augen.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/augenzu","",293,0
475,2,1,2,0,0,"/sad","","/traurig, /sad
VERWENDUNG:
/traurig [Unterbefehl]
→ Du schaust traurig.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/traurig","",293,0
476,2,1,2,0,0,"/scared","/fear","/ängst, /fear
VERWENDUNG:
/ängst [Unterbefehl]
→ Du schaust ängstlich.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/ängst","",293,0
477,2,1,2,0,0,"/amazed","/awe","/sprachlos, /amazed, /awe
VERWENDUNG:
/sprachlos [Unterbefehl]
→ Du bist sprachlos.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/sprachlos","",293,0
478,2,1,2,0,0,"/ouch","/ow","/schmerz, /ouch, /ow
VERWENDUNG:
/schmerz [Unterbefehl]
→ Du schaust schmerzerfüllt.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/schmerz","",293,0
479,2,1,2,0,0,"/annoyed","/annoy","/genervt, /nerv, /annoyed
VERWENDUNG:
/nerv [Unterbefehl]
→ Du schaust genervt.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/genervt","/nerv",293,0
480,2,1,2,0,0,"/alert","","/alarmiert, /alert
VERWENDUNG:
/alarmiert [Unterbefehl]
→ Du blickst alarmiert auf.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/alarmiert","",293,0
481,2,1,2,0,0,"/worried","/worry","/besorgt, /worried, /worry
VERWENDUNG:
/besorgt [Unterbefehl]
→ Du blickst besorgt.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/besorgt","",293,0
482,2,1,2,0,0,"/biggrin","","/feistgrinsen, /feist /biggrin
VERWENDUNG:
/feistgrinsen [Unterbefehl]
→ Du zeigst der Welt ein feistes Grinsen.
 >>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. Kehrt nach 5 Sekunden zum neutralen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck zurück.","/feistgrinsen","/feist",293,0
